Name,PlayerId,Team,W,L,QS,ERA,G,GS,SV,HLD,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD
Patrick Corbin,9323,WSN,3.2456,4.6484,4.5805,4.66577,11.52,11.52,0,0,64.5321,279.118,69.9761,36.0303,33.4547,9.3715,20.9266,,2.0512,44.6042,6.22075,2.91854,2.13146,1.307,0.159804,0.074974,0.084830068,0.273194,1.40864,0.299779,0.705458,,,4.74292,0.399126,0.519866,641.3900146,,,
Mitchell Parker,27636,WSN,3.2547,4.1111,4.0857,4.3172,18.6933,9.36,0,0.2829,62.4607,268.593,60.3436,32.1827,29.9617,8.66122,24.7699,,1.9014,53.5991,7.72313,3.56911,2.16388,1.248,0.199555,0.0922209,0.107334152,0.249434,1.36267,0.287666,0.725201,,,4.53666,0.395719,0.617261,999,,,
Tylor Megill,21318,NYM,2.8299,2.8485,3.0302,3.95939,15.1654,7.4,0,0.3037,46.8538,198.418,43.2961,22.2814,20.6125,5.95564,16.9627,,2.0375,45.8996,8.81671,3.25831,2.70591,1.144,0.231328,0.0854897,0.145838082,0.241314,1.2861,0.292723,0.731447,,,4.07895,0.395665,0.514712,416.4400024,,,
Graham Ashcraft,27552,CIN,2.285,3.0945,3.002,4.69268,7.92,7.92,0,0,43.6049,190.248,47.5055,24.5843,22.736,5.97872,14.8065,,2.4384,31.6855,6.53985,3.05604,2.13997,1.234,0.166548,0.0778274,0.088721037,0.274593,1.42901,0.306836,0.699415,,,4.6848,0.388668,0.386257,413.8500061,,,
Clarke Schmidt,19899,NYY,2.0041,1.7383,2.5096,3.87054,5.6,5.6,0,0,30.0973,127.208,27.8282,14.0172,12.9436,4.02301,9.6604,,1.6673,28.9646,8.66129,2.88875,2.99828,1.203,0.227695,0.0759418,0.151753023,0.240146,1.24558,0.287181,0.736788,,,4.11126,0.385321,0.381293,337.6499939,,,
Matt Manning,20369,DET,2.4914,3.3669,3.4961,4.43017,8.64,8.64,0,0,47.3955,204.203,48.4778,25.068,23.33,6.34046,15.9703,,1.7143,36.4588,6.92321,3.03262,2.28291,1.204,0.178542,0.078208,0.100333989,0.259909,1.35979,0.293192,0.708639,,,4.48922,0.384877,0.372353,417.0700073,,,
Joe Ross,12972,MIL,2.4509,2.7876,3.1697,4.26668,7.81,7.81,0,0,42.0366,179.414,41.1812,21.4465,19.9285,5.83842,13.8735,,1.9343,37.7954,8.09196,2.9703,2.72429,1.25,0.21066,0.0773267,0.133333512,0.251709,1.30968,0.294591,0.716884,,,4.3047,0.382251,0.512603,684.4299927,,,
JP Sears,23429,OAK,3.5253,5.1421,5.285,4.53081,12.6,12.6,0,0,71.1226,304.724,70.7058,38.1421,35.8048,11.0793,22.6157,,4.3073,57.5219,7.27894,2.86184,2.54345,1.402,0.188767,0.074217,0.114550211,0.25452,1.31212,0.285022,0.709152,,,4.71241,0.381015,0.404533,361.7099915,,,
Cal Quantrill,19312,COL,3.1974,5.8569,4.5329,5.39431,12.96,12.96,0,0,75.1717,335.438,86.9914,48.0398,45.0555,12.2864,25.97,,4.1688,53.2009,6.36953,3.10928,2.04855,1.471,0.158601,0.0774212,0.081180133,0.284938,1.50271,0.311515,0.677958,,,5.08134,0.380997,0.543491,692.0999756,,,
Ryan Helsley,18138,STL,1.6208,1.3017,0,3.14511,29.7407,0,15.302,1.1848,29.7407,122.794,22.8269,11.2828,10.3931,2.86172,12.2614,,0.9637,37.033,11.2068,3.71049,3.02029,0.866,0.301586,0.0998534,0.201733001,0.208334,1.17981,0.286551,0.765896,,,3.26375,0.380033,0.468937,92.54000092,,,
Trevor Megill,17722,MIL,1.4868,1.2702,0,3.29638,28.0494,0,6.063,3.2167,28.0494,115.477,22.0928,11.0905,10.2735,3.02622,10.217,,1.1008,35.149,11.278,3.27825,3.44025,0.971,0.304381,0.0884765,0.215904459,0.212106,1.15189,0.288958,0.755859,,,3.27603,0.371831,0.37259,475.4100037,,,
Andrés Muñoz,20373,SEA,1.5223,1.1949,0,2.81879,27.6543,0,11.668,1.616,27.6543,113.617,21.0258,9.606,8.6613,2.20005,10.3659,,1.3472,35.0617,11.4107,3.37355,3.38241,0.716,0.308596,0.0912355,0.217360072,0.20633,1.13515,0.29123,0.769497,,,2.93838,0.371719,0.39747,76,,,
Steven Matz,13361,STL,2.0156,2.0062,2.1441,3.89677,11.4186,5.11,0,0.3112,33.4354,140.303,32.2729,15.6915,14.4767,4.08655,9.693,,1.3159,29.582,7.96276,2.60912,3.05189,1.1,0.210844,0.0690862,0.141757488,0.249608,1.25513,0.294758,0.724916,,,3.97638,0.364462,0.369235,389.5599976,,,
Logan Allen,27589,CLE,2.5941,2.8144,3.2715,4.15125,8.14,8.14,0,0,42.9792,184.857,41.6856,21.4083,19.8242,6.05529,15.4694,,1.5253,39.3604,8.24221,3.23935,2.5444,1.268,0.212924,0.0836831,0.129240446,0.248332,1.32983,0.290987,0.734356,,,4.35542,0.363151,0.450213,341.0400085,,,
Austin Gomber,16561,COL,3.0424,5.3091,3.7971,5.35007,12.24,12.24,0,0,67.6527,298.292,79.1331,42.802,40.2163,11.8843,20.9854,,2.0224,47.5245,6.3223,2.79174,2.26465,1.581,0.159322,0.0703519,0.088970214,0.28746,1.47989,0.311517,0.686586,,,5.06818,0.361063,0.537486,733.789978,,,
Lance McCullers Jr.,14120,HOU,2.0575,1.8387,2.1099,3.85958,13.6533,4.32,0,0.2977,34.1027,144.599,31.8425,15.9526,14.6247,3.86118,12.5532,,1.6881,32.8383,8.66631,3.3129,2.61593,1.019,0.227099,0.0868139,0.140285201,0.24427,1.30182,0.29876,0.729497,,,3.96805,0.360157,0.399072,688.9099731,,,
Randy Vásquez,24719,SDP,3.0499,3.5464,3.2836,4.38222,15.9758,8.84,0,0.2514,54.0685,233.974,54.5835,28.4436,26.3267,7.37735,18.3492,,3.1752,42.8369,7.13044,3.05433,2.33454,1.228,0.183084,0.0784241,0.104659915,0.256924,1.34889,0.290973,0.710638,,,4.55273,0.359752,0.326216,630.210022,,,
Cade Povich,30055,BAL,2.3639,2.3511,2.738,4.15164,10.0356,6.48,0,0.311,38.8631,166.903,36.5864,19.3129,17.9273,5.34584,15.071,,1.6067,35.8507,8.30238,3.49017,2.37879,1.238,0.2148,0.090298,0.124501653,0.243544,1.32921,0.286535,0.732219,,,4.39988,0.358514,0.394131,999,,,
Spencer Schwellenbach,31846,ATL,1.7853,1.6859,1.7413,3.83343,13.2926,3.7,0,0.2782,30.3766,127.756,29.3282,14.0652,12.9385,3.60807,8.3232,,1.4707,28.6327,8.48332,2.466,3.44011,1.069,0.22412,0.0651492,0.158971004,0.248624,1.23949,0.300044,0.723501,,,3.79539,0.356387,0.383184,999,,,
Jeff Hoffman,17432,PHI,1.5641,1.3189,0,3.37534,29.3333,0,3.24,4.2522,29.3333,121.463,23.5984,11.8558,11.0011,3.36029,10.8798,,1.2892,34.9651,10.7279,3.33812,3.21376,1.031,0.287866,0.089573,0.198293306,0.215917,1.17539,0.28517,0.759809,,,3.51901,0.353328,0.350227,437.6000061,,,
