Name,PlayerId,Team,W,L,QS,ERA,G,GS,SV,HLD,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD
Cole Sands,21461,MIN,1.13046,0.817886,0,3.92109,31,0,0,3.9101,20.9789,88.61,18.6132,9.84,9.14,2.22597,7.25211,0.395142,1.27111,21.7619,9.33593,3.11118,3.00077,0.95495,0.245592,0.081843,0.163749158,0.232413,1.23292,0.292113,0.704442,,,3.67777,0.208483,0.0795879,999,,,
Bryan Mata,sa917784,BOS,1.42022,1.54675,0.813067,4.34614,18,3,0,0,28.1629,123.47,26.9759,14.61,13.6,2.52236,13.4368,0.479264,2.01684,25.114,8.02567,4.29398,1.86905,0.806069,0.203402,0.108826,0.094575711,0.249739,1.43496,0.304225,0.699613,,,4.18123,0.207267,0.0734585,999,,,
Jason Adam,11861,TBR,1.38372,0.907102,0,3.69841,36,0,3.867,6.1209,25.6489,105.85,19.6889,11.29,10.54,3.00912,9.35957,0.497424,1.87096,27.1709,9.53407,3.2842,2.90301,1.05588,0.256692,0.0884229,0.168269485,0.208085,1.13254,0.258844,0.715038,,,3.87427,0.207048,0.242841,312.8099976,,,
Joe Boyle,29608,OAK,1.61905,3.18291,1.65408,4.87377,15,6,0,0.3356,37.2463,166.18,33.8517,21.6,20.17,4.26394,22.4653,0.303616,2.20188,36.6067,8.84544,5.42838,1.62948,1.03032,0.220283,0.135186,0.085097134,0.239213,1.51201,0.293989,0.689547,,,4.66361,0.206596,-0.0229469,395.2900085,,,
Yuki Matsui,33826,SDP,1.18574,0.647589,0,3.37884,30,0,0,4.9909,19.8441,82.57,15.5771,8.01,7.45,1.78059,8.13498,0.53954,0.857298,20.6317,9.35718,3.6895,2.53617,0.807559,0.249869,0.0985222,0.151346475,0.21171,1.19492,0.269646,0.739993,,,3.60076,0.20423,0.235164,297.1700134,,,
Blake Walston,26270,ARI,1.61771,1.79196,1.10179,4.69238,14,4,0,0.3351,27.8878,121.34,28.4609,15.62,14.54,3.35279,10.7002,0.334134,1.15061,21.6945,7.00129,3.45319,2.02749,1.08202,0.178791,0.0881834,0.090607397,0.259943,1.40424,0.297342,0.683,,,4.43613,0.203629,0.0183498,999,,,
Fernando Cruz,7048,CIN,1.22502,0.86879,0,3.89893,37,0,1.838,6.8107,23.1294,98.34,17.9152,10.79,10.02,3.25281,10.8753,0.407506,1.32471,33.7149,13.119,4.23176,3.10013,1.26572,0.34284,0.110589,0.232251264,0.207977,1.24476,0.298183,0.7427,,,3.64956,0.203097,0.0822063,732.289978,,,
Jason Foley,19531,DET,1.22935,1.05438,0,3.89067,36,0,15.441,1.3051,24.3814,103.06,24.8322,11.4,10.54,1.80484,6.39342,0.475259,1.27903,17.8269,6.58052,2.36002,2.78833,0.666229,0.172976,0.0620359,0.110940445,0.260329,1.28071,0.303968,0.690816,,,3.59827,0.200955,0.135643,491.1799927,,,
Tim Herrin,25139,CLE,1.05578,0.892047,0,3.45843,32,0,0,4.5812,21.7816,91.07,18.7425,9.05,8.37,1.8173,8.00025,0.419104,0.872714,21.2828,8.7939,3.30565,2.66026,0.750894,0.233697,0.0878473,0.14584963,0.22802,1.22777,0.286398,0.73115,,,3.50673,0.200387,0.237714,999,,,
Adrian Morejon,20039,SDP,1.33845,0.780707,0,3.70059,35,0,0.56,7.9877,23.1287,95.86,20.4978,10.24,9.51,2.60031,6.69472,0.439527,0.893314,22.8062,8.8745,2.60509,3.4066,1.01185,0.237912,0.0698385,0.168073267,0.232212,1.1757,0.284695,0.719789,,,3.62791,0.199125,0.186585,750.1199951,,,
Tyler Holton,26231,DET,1.21848,0.932989,0,3.52941,34,0,0.545,6.7393,22.9755,94.85,20.5716,9.75,9.01,2.3417,6.06574,0.514618,0.970435,19.9541,7.81644,2.37608,3.28964,0.917293,0.210375,0.0639508,0.146424346,0.234264,1.15938,0.278243,0.722949,,,3.66096,0.198044,0.186596,744.5100098,,,
Craig Kimbrel,6655,BAL,1.27899,0.899584,0,3.81141,36,0,15.03,1.9788,23.8731,100.15,18.7789,10.85,10.11,3.04991,9.8156,0.446026,1.45605,30.2311,11.3969,3.70042,3.0799,1.1498,0.301858,0.098009,0.203848779,0.211287,1.19777,0.282908,0.729487,,,3.69884,0.19776,0.135643,106.8000031,,,
Braxton Ashcraft,sa3008470,PIT,1.03861,1.22017,0.534593,4.34265,16,2,0,0,22.4034,94.81,21.7866,11.61,10.81,2.85592,6.48515,0.439612,1.0557,19.6259,7.88422,2.60525,3.02628,1.1473,0.207003,0.0684016,0.13860108,0.249648,1.26194,0.292197,0.686418,,,4.06916,0.197513,0.0172673,999,,,
Hoby Milner,13346,MIL,1.2184,0.898765,0,3.74163,34,0,0,5.7117,23.2839,96.65,21.6896,10.43,9.68,2.72714,5.77153,0.340872,1.10691,22.3346,8.63303,2.23088,3.86978,1.05413,0.231087,0.0597157,0.171371214,0.241609,1.1794,0.293038,0.720342,,,3.64465,0.195562,0.186596,742.0300293,,,
Bryse Wilson,19990,MIL,2.32998,3.03077,1.65967,4.83428,24,6,0,0.3405,45.8724,196.93,47.4803,26.46,24.64,7.18062,13.5693,0.525028,1.99764,34.9036,6.84796,2.66224,2.57225,1.40881,0.177239,0.068904,0.108334512,0.261797,1.33085,0.289345,0.678271,,,4.68546,0.195388,0.0398128,750.0599976,,,
Dylan Floro,13394,WSN,0.886898,1.12499,0,4.0208,35,0,0.652,6.9752,22.5627,95.44,22.8244,10.82,10.08,1.92797,6.13416,0.467604,0.951118,17.969,7.16762,2.44685,2.92932,0.769044,0.188275,0.0642725,0.124002382,0.258327,1.28347,0.305246,0.690746,,,3.61434,0.195294,0.0822072,744.4799805,,,
Scott Alexander,10591,OAK,0.921666,0.964175,0,3.54133,33,0,0,6.2644,22.9744,96.07,22.2015,9.82,9.04,1.45044,6.43892,0.594049,0.98173,15.6721,6.13938,2.52238,2.43396,0.568194,0.163132,0.0670232,0.096108414,0.250442,1.24662,0.290116,0.707274,,,3.57963,0.195204,0.186608,999,,,
Jhony Brito,25386,SDP,1.77545,1.58998,0.800492,4.26873,24,3,0,0.3241,34.2397,144.31,33.8916,17.49,16.24,4.24333,9.17333,0.506693,1.5285,23.1473,6.08432,2.41123,2.52332,1.11537,0.1604,0.0635669,0.096832715,0.253664,1.25775,0.279128,0.688901,,,4.35091,0.192511,0.186321,481.9100037,,,
Josh Winckowski,22387,BOS,1.35387,1.35713,0.53599,4.4386,24,2,0,0.3453,30.3136,130.93,31.7234,16.1,14.95,3.12579,10.1254,0.656839,1.34058,22.4064,6.65237,3.00618,2.2129,0.928035,0.171133,0.0773341,0.093798406,0.265547,1.38053,0.30445,0.687134,,,4.15114,0.192008,0.0296666,705.0700073,,,
Spencer Howard,23252,SFG,1.62911,1.8081,0.829134,4.6917,25,3,0,0.3526,35.1621,152.3,34.6639,19.72,18.33,4.79664,13.2931,0.61638,1.67246,32.8588,8.41046,3.40247,2.47187,1.22774,0.215751,0.0872825,0.128468297,0.252405,1.36388,0.299634,0.684671,,,4.33548,0.191471,-0.0696132,748.9500122,,,
Robert Gasser,29812,MIL,0.900196,1.10773,1.09112,4.56867,3,3,0,0,15.858,67.47,15.9501,8.66,8.05,2.34926,4.4736,0.0437393,0.731021,13.2878,7.54134,2.53894,2.97028,1.33329,0.196944,0.0663051,0.130639292,0.256163,1.28791,0.291687,0.686541,,,4.38884,0.191076,0.0805184,999,,,
José Leclerc,14524,TEX,1.39869,0.803505,0,3.60862,36,0,1.589,7.7554,22.3215,93.17,16.1546,9.57,8.95,2.44166,10.193,0.308444,1.5135,25.319,10.2086,4.1098,2.48396,0.984474,0.271751,0.109402,0.162348546,0.198304,1.18037,0.255348,0.731711,,,3.88102,0.190756,0.133025,182.6999969,,,
Erik Miller,26252,SFG,1.16991,0.763996,0,3.44994,32,0,0,5.6245,21.1308,88.92,16.5267,8.71,8.1,1.71652,9.9221,0.506284,1.02427,22.7782,9.70166,4.22601,2.2957,0.731099,0.256165,0.111585,0.144580513,0.211953,1.25167,0.276935,0.737713,,,3.60842,0.189864,0.184009,999,,,
Daniel Hudson,7146,LAD,1.62407,0.577524,0,3.76147,34,0,1.37,6.827,22.3237,92.63,18.6,10.07,9.33,2.99873,7.28433,0.32019,1.08378,26.0528,10.5034,2.93674,3.57655,1.20897,0.281256,0.078639,0.20261728,0.22074,1.1595,0.282578,0.729238,,,3.69098,0.189674,0.133033,612.4099731,,,
Joel Payamps,14332,MIL,1.20341,0.962244,0,4.03926,34,0,0.552,6.3707,23.2839,97.6,22.1565,11.26,10.45,2.83236,6.11148,0.497073,1.18171,20.9737,8.10701,2.36228,3.43185,1.0948,0.214894,0.0626176,0.152276732,0.245347,1.21405,0.290585,0.699839,,,3.87372,0.188711,0.0822077,361.980011,,,
Ryan Thompson,16647,ARI,1.29403,0.874698,0,3.91803,34,0,0.619,6.5962,21.8451,92.24,21.699,10.26,9.51,1.87574,6.13166,0.463226,1.16804,17.7373,7.30759,2.52619,2.89273,0.772786,0.192295,0.0664751,0.125819638,0.255462,1.274,0.303446,0.697121,,,3.64903,0.18707,0.133033,740.539978,,,
Joey Cantillo,sa3005246,CLE,0.848473,1.12987,0.953827,4.22986,3,3,0,0,15.192,64.56,13.9509,7.69,7.14,1.96316,5.82056,0.0429059,0.596291,13.6326,8.07619,3.4482,2.34215,1.16301,0.211162,0.0901573,0.12100447,0.23994,1.30144,0.28175,0.709712,,,4.30657,0.18618,0.118802,999,,,
Dylan Lee,19996,ATL,1.43538,0.677812,0,3.88862,33,0,0,5.7888,21.4549,89.57,20.202,10.02,9.27,2.58617,5.72707,0.478726,0.620348,21.3557,8.95838,2.40242,3.7289,1.08486,0.238424,0.0639396,0.174484894,0.242747,1.20854,0.29716,0.713141,,,3.61804,0.186099,0.0795866,750.8300171,,,
Carlos Carrasco,6632,CLE,3.57779,6.10034,4.60549,5.37006,16,13,0,0.409,69.5691,305.43,77.0807,44.62,41.51,11.5897,23.8874,0.272876,3.14349,51.0741,6.60734,3.09025,2.13812,1.49933,0.16722,0.0782089,0.089011267,0.276871,1.45133,0.303571,0.664933,,,5.01727,0.185326,-0.223968,706.2700195,,,
Joe Kelly,9761,LAD,1.24238,0.417865,0,3.40222,26,0,0,0.3541,17.1153,72.34,14.2567,6.96,6.47,1.15895,7.50841,0.32333,1.09072,18.6302,9.7966,3.94826,2.48125,0.609427,0.257537,0.103793,0.153743528,0.223666,1.27167,0.298003,0.735015,,,3.36475,0.182998,0.178891,710.25,,,
Ian Anderson,19951,ATL,1.86926,1.37378,1.67909,4.66317,8,4,0,0.3629,26.3061,114,26.9702,14.66,13.63,3.31428,10.1335,0.173154,0.846986,20.3793,6.97229,3.46692,2.01109,1.1339,0.178766,0.0888903,0.089875884,0.261797,1.41046,0.298212,0.691348,,,4.49491,0.182531,0.0478243,749.539978,,,
Joe Mantiply,14857,ARI,1.23653,0.85013,0,4.06023,33,0,0,6.2558,21.1909,89.66,21.8598,10.34,9.56,1.9273,5.47709,0.4365,0.80576,17.2069,7.30796,2.32618,3.14161,0.818542,0.191913,0.0610874,0.130825642,0.262179,1.29003,0.310267,0.689846,,,3.60204,0.180874,0.0795866,999,,,
Kenley Jansen,3096,BOS,1.25898,0.875548,0,4.00983,35,0,17.827,1.0199,23.0059,96.3,18.6821,11.03,10.25,3.06166,8.84626,0.474031,1.18606,25.9561,10.1541,3.46069,2.93413,1.19773,0.269534,0.0918615,0.177672304,0.21656,1.19658,0.272847,0.70985,,,3.93603,0.180807,0.0822072,128.25,,,
A.J. Puk,19343,MIA,1.19556,1.07363,0,4.25092,35,0,4.729,5.5025,24.5805,105.41,23.5601,12.51,11.61,2.62802,8.70613,0.510669,1.51105,23.7047,8.67931,3.18769,2.72276,0.96223,0.224881,0.0825931,0.142287716,0.247499,1.31267,0.30398,0.691092,,,3.86236,0.170346,-0.0190747,271.2900085,,,
Hogan Harris,21520,OAK,1.77221,3.30958,1.6429,4.70338,20,6,0,0.3356,42.3079,184.53,40.6092,23.81,22.11,6.01781,18.5626,0.44693,2.20074,37.0345,7.87822,3.94874,1.99512,1.28015,0.200697,0.100594,0.100102901,0.24797,1.3986,0.286556,0.696827,,,4.72491,0.169444,0.0341092,999,,,
Joey Wentz,19962,DET,1.59451,1.83515,0.546702,4.3975,33,2,0,3.9674,40.0727,172.83,37.6392,21.16,19.58,5.18015,16.5883,0.912571,1.53886,37.2079,8.35659,3.7256,2.24302,1.16342,0.215286,0.0959806,0.119305737,0.2433,1.35323,0.289001,0.703934,,,4.33477,0.169278,0.0465109,750.7000122,,,
Caleb Thielbar,10078,MIN,1.20928,0.942945,0,4.26814,34,0,0.559,6.8713,22.9842,98.15,21.1958,11.76,10.9,3.03871,8.48067,0.402124,0.884177,24.7646,9.69715,3.3208,2.92013,1.18988,0.252314,0.0864052,0.165908888,0.238731,1.29117,0.297746,0.704755,,,3.94035,0.166268,-0.0217024,750.4500122,,,
Jhonathan Diaz,20298,SEA,1.05292,1.09121,0.529936,3.98876,15,2,0,0.3384,20.6681,88.24,19.2745,9.87,9.16,1.97063,7.65699,0.378177,1.44569,17.1924,7.48649,3.33427,2.24532,0.858118,0.194836,0.0867746,0.108061917,0.243557,1.30305,0.288521,0.705819,,,4.05133,0.165628,0.170915,999,,,
Nic Enright,sa3010299,CLE,0.636889,0.547173,0,3.5187,19,0,0,0,12.7888,51.99,10.2711,5.38,5,1.6854,3.39883,0.250294,0.542162,14.5715,10.2545,2.39189,4.2872,1.18609,0.280275,0.0653747,0.214899942,0.213762,1.06889,0.270056,0.732949,,,3.51315,0.165405,0.173894,999,,,
Yennier Cano,25911,BAL,1.29026,0.925246,0,3.78161,37,0,1.712,7.4896,24.5371,104.27,22.9244,11.1,10.31,1.98136,9.14389,0.591514,1.32915,21.9666,8.05714,3.35389,2.40232,0.726745,0.21067,0.0876943,0.122975767,0.244405,1.30693,0.299833,0.715779,,,3.69396,0.163136,0.189178,341.0599976,,,
Keider Montero,22630,DET,0.90301,1.22143,0.548565,4.55316,13,2,0,0.348,19.6874,85.07,19.8156,10.75,9.96,2.5502,6.75006,0.345871,1.08954,17.5761,8.03479,3.08575,2.60383,1.16581,0.206607,0.0793472,0.127259754,0.256578,1.34937,0.302349,0.687776,,,4.24727,0.162531,0.0183567,743.4400024,,,
Davis Daniel,27582,LAA,1.28479,1.22694,0.54251,4.32657,20,2,0,0.3541,26.1061,110.95,24.2269,13.47,12.55,3.65073,8.94526,0.538153,1.26722,24.5992,8.4805,3.08385,2.74997,1.25858,0.221714,0.0806243,0.141090147,0.240496,1.27067,0.283858,0.702116,,,4.26119,0.16223,0.127002,999,,,
Bruce Zimmermann,20370,BAL,1.17432,1.30707,0.555085,4.66203,20,2,0,0.3828,26.6986,115.16,29.1909,14.84,13.83,3.44477,7.27477,0.565344,1.02504,20.9566,7.06437,2.45229,2.88072,1.16122,0.181978,0.063171,0.118806921,0.273169,1.36582,0.312229,0.683426,,,4.19429,0.162126,-0.022907,748.1699829,,,
Germán Márquez,15038,COL,1.36132,2.03724,2.04595,5.22145,5,5,0,0,27.32,119.3,30.4851,17.08,15.85,4.35817,8.80944,0.0969619,0.89184,22.0443,7.26203,2.90208,2.50235,1.43571,0.18478,0.0738427,0.110937521,0.278152,1.4383,0.314039,0.669251,,,4.67953,0.159738,-0.0368227,749.4799805,,,
José Buttó,23313,NYM,1.93529,2.40109,1.3749,4.79188,19,5,0,0.3773,36.1737,156.38,34.9012,20.61,19.26,5.45032,14.1799,0.435631,1.8889,31.9442,7.94771,3.52794,2.25279,1.35604,0.204273,0.0906757,0.113597423,0.248741,1.35682,0.286162,0.686867,,,4.67942,0.158722,-0.0292869,691.3200073,,,
Zach Pop,20185,TOR,1.10695,0.888568,0,3.77186,33,0,0,7.3177,21.3794,89.97,20.0387,9.61,8.96,1.74483,6.60338,0.405553,1.37048,17.2147,7.24683,2.7798,2.60696,0.734515,0.191339,0.0733954,0.117943197,0.244386,1.24616,0.29021,0.703825,,,3.72369,0.156961,0.0795866,999,,,
Daniel Lynch IV,21537,KCR,2.33717,3.50271,2.43148,5.4479,11,8,0,0.3495,41.3829,182.38,47.4406,26.94,25.05,6.73746,13.4435,0.222428,1.6168,27.8249,6.05138,2.92371,2.06976,1.46527,0.152565,0.0737116,0.078853659,0.283533,1.47124,0.306598,0.659728,,,5.01775,0.154346,-0.207316,723.3099976,,,
Andrew Kittredge,12828,STL,1.32991,0.951599,0,4.1801,36,0,1.345,9.0197,24.1143,101.55,24.5292,12.04,11.2,2.83073,5.5978,0.444693,1.13324,20.3655,7.60086,2.08923,3.63812,1.0565,0.200546,0.0551236,0.145422541,0.258695,1.24934,0.302954,0.691294,,,3.82858,0.154314,0.0315056,658.9400024,,,
Porter Hodge,26413,CHC,0.798757,0.479958,0,3.70691,20,0,0,0.3494,13.7419,58.81,11.5514,6.09,5.66,1.06169,6.19585,0.452871,0.911584,14.8133,9.7017,4.05786,2.39084,0.695332,0.251884,0.105354,0.146530427,0.223421,1.29147,0.292784,0.716889,,,3.55429,0.153567,0.122691,999,,,
James McArthur,21527,KCR,1.25019,1.02314,0,4.14881,36,0,15.599,1.597,23.7538,102.17,22.7169,11.82,10.95,2.35292,8.86096,0.506163,1.50878,22.415,8.49273,3.3573,2.52963,0.891488,0.219389,0.0867276,0.132661335,0.24746,1.32938,0.303794,0.698558,,,3.86431,0.153539,0.0315056,352.019989,,,
Brock Burke,17968,TEX,1.23566,0.720379,0,3.71937,33,0,0,6.3588,20.3986,84.94,18.3046,9.09,8.43,2.24073,5.95034,0.491363,0.874676,19.085,8.4204,2.62532,3.20738,0.988623,0.224688,0.0700534,0.154634282,0.234329,1.18905,0.282868,0.718107,,,3.71478,0.151974,0.130421,749.2800293,,,
Gregory Santos,21894,SEA,0.855883,0.612362,0,3.56292,25,0,2.344,0.2978,15.0551,62.89,13.9524,6.44,5.96,1.20842,4.47204,0.316936,0.785813,13.5236,8.0845,2.67341,3.02404,0.722397,0.215036,0.071109,0.143927522,0.242095,1.22381,0.297063,0.716231,,,3.44885,0.151504,0.176307,634.6799927,,,
AJ Smith-Shawver,29960,ATL,2.28523,1.99253,1.40751,5.03239,18,5,0,0.3629,35.3569,153.89,34.2178,21.16,19.77,5.74704,14.7826,0.392173,1.61889,33.8419,8.61436,3.76287,2.28931,1.46289,0.21991,0.0960596,0.123850226,0.248878,1.38588,0.290816,0.679788,,,4.74464,0.151103,-0.081297,419.0899963,,,
Joe Jiménez,15761,ATL,1.60475,0.850742,0,4.39018,38,0,1.256,8.9353,24.8464,105.85,22.8341,13.03,12.12,3.51936,8.59805,0.3705,1.42946,28.0203,10.1497,3.11443,3.25891,1.2748,0.264717,0.0812286,0.183488198,0.238296,1.26506,0.300465,0.694289,,,3.95087,0.150667,-0.019085,668.6099854,,,
Josh Sborz,18323,TEX,1.06787,0.658502,0,3.9109,29,0,0,2.3618,17.8348,74.86,15.2536,8.32,7.75,2.04984,6.62525,0.264362,0.801737,19.7189,9.95079,3.34332,2.97632,1.03442,0.26341,0.0885019,0.17490831,0.226204,1.22676,0.289149,0.713284,,,3.68639,0.149375,0.127828,588.1599731,,,
Luke Jackson,11752,SFG,1.11724,0.883647,0,4.17876,33,0,0,6.5825,21.8175,93.76,20.8326,10.9,10.13,1.98776,8.58258,0.42246,1.15133,21.3328,8.80007,3.54043,2.48559,0.819977,0.227526,0.0915378,0.13598796,0.247931,1.34824,0.310431,0.695215,,,3.72152,0.149192,0.0288802,749.8300171,,,
Richard Lovelady,19337,TBR,0.723216,0.440614,0,3.38943,19,0,0,0.3526,13.7545,56.86,11.971,5.59,5.18,1.10805,4.1006,0.424344,0.626245,12.3052,8.05166,2.68315,3.00083,0.725027,0.216413,0.0721176,0.144294955,0.229624,1.16846,0.280553,0.721857,,,3.4432,0.149187,0.122707,999,,,
Chad Green,15552,TOR,1.17386,1.0054,0,4.1118,35,0,1.191,8.7824,22.6981,94,20.3869,11.16,10.37,3.40558,5.90814,0.448632,0.939456,22.131,8.77513,2.34263,3.74584,1.35034,0.235436,0.0628526,0.172583133,0.233922,1.15847,0.275599,0.703064,,,4.05974,0.148968,0.0822072,657.1599731,,,
Cionel Pérez,19614,BAL,1.21869,0.883336,0,3.81189,35,0,1.142,8.8618,23.209,99.77,22.0025,10.57,9.83,1.49117,9.70097,0.557622,1.11923,19.0603,7.3912,3.76185,1.96478,0.578249,0.191042,0.0972333,0.093808636,0.247359,1.366,0.29988,0.713587,,,3.7456,0.148828,0.0822072,999,,,
Robert Garcia,23363,WSN,0.842744,1.04647,0,3.97936,33,0,0,5.6526,21.2145,90.74,18.9235,10.1,9.38,2.32715,8.81599,0.723127,0.955111,23.3041,9.88651,3.74008,2.64339,0.987266,0.256823,0.0971566,0.159666419,0.233713,1.30757,0.299911,0.720524,,,3.76503,0.148679,0.0795866,999,,,
Austin Adams,13801,OAK,0.878131,1.04783,0,4.16028,33,0,0.537,6.4986,22.9744,101,19.1484,11.41,10.62,2.04211,12.3427,0.431655,2.58997,27.6614,10.8361,4.83515,2.2411,0.799975,0.273875,0.122205,0.151669621,0.222481,1.3707,0.303497,0.701348,,,3.85164,0.148381,0.0822082,999,,,
John Brebbia,12777,CHW,1.02942,1.0041,0,4.30811,36,0,1.622,6.5541,23.7738,100.11,22.1318,12.26,11.38,3.64779,6.83699,0.461643,1.05579,25.3755,9.60638,2.58827,3.71151,1.38094,0.253477,0.0682947,0.185181901,0.239996,1.21852,0.292497,0.700229,,,4.01015,0.148091,0.0315056,455.519989,,,
Anthony Molina,26952,COL,1.17115,1.32364,0.287788,4.73258,28,1,0,0.3188,33.0708,143.22,37.7351,18.81,17.39,3.66248,8.14392,0.750447,1.38864,20.2909,5.52204,2.21632,2.49154,0.996722,0.141676,0.056863,0.084813382,0.282263,1.3873,0.310502,0.664245,,,4.23155,0.147915,-0.162879,999,,,
John King,22051,STL,1.23986,0.829062,0,3.81808,33,0,0,6.1175,22.087,93.42,22.9028,10.13,9.37,1.53635,5.92967,0.400029,0.994037,14.7632,6.0157,2.41622,2.48972,0.626031,0.15803,0.0634733,0.094557181,0.264784,1.3054,0.30438,0.700951,,,3.66209,0.147556,0.133038,999,,,
Ryan Loutos,29521,STL,0.899119,0.611287,0,3.94182,24,0,0,0.3835,16.0053,68.09,14.9977,7.53,7.01,1.457,5.56459,0.498129,0.852549,15.3356,8.62344,3.12905,2.75593,0.819291,0.225226,0.0817241,0.143501699,0.243182,1.28472,0.301708,0.703593,,,3.62414,0.147083,0.0210038,999,,,
Emerson Hancock,27470,SEA,2.05943,2.67943,1.62474,4.69348,15,6,0,0.3384,35.8966,153.04,35.458,20.13,18.72,5.78124,11.2559,0.276215,1.643,25.524,6.39939,2.82207,2.26762,1.44947,0.16678,0.0735486,0.093231499,0.253016,1.30135,0.272675,0.688342,,,4.90382,0.146939,0.119107,606.9000244,,,
Lucas Erceg,19360,OAK,0.951535,1.06802,0,3.89977,35,0,1.073,6.6779,24.3707,106.12,20.63,11.34,10.56,1.91243,13.0649,0.513396,1.8368,26.3661,9.73689,4.82483,2.01808,0.706253,0.248455,0.123115,0.125340693,0.226161,1.3826,0.297389,0.72072,,,3.845,0.146277,0.135646,581.5999756,,,
Danny Coulombe,13293,BAL,0.917294,0.651833,0,3.77084,26,0,0,0.3828,17.2322,71.71,15.3493,7.8,7.22,2.06573,5.2438,0.301021,0.725771,17.9756,9.38826,2.73872,3.42798,1.07888,0.250671,0.0731251,0.177546032,0.233484,1.19504,0.290676,0.722731,,,3.66559,0.145126,0.0743512,739.0599976,,,
Kevin Ginkel,19876,ARI,1.32497,0.917471,0,4.14012,35,0,1.238,7.7582,22.4994,96.12,21.2544,11.13,10.35,2.30168,8.17768,0.477361,1.11613,20.993,8.39745,3.27117,2.56711,0.920697,0.218404,0.0850779,0.13332662,0.244792,1.30813,0.29832,0.698293,,,3.85723,0.144283,0.0288795,461.0700073,,,
Randy Rodríguez,23974,SFG,1.06346,0.784912,0,3.97218,30,0,0,3.8084,19.7574,84.41,16.855,9.37,8.72,1.84839,8.7298,0.453641,1.15516,19.2572,8.77211,3.97664,2.20591,0.841986,0.228138,0.103421,0.124716893,0.226166,1.29495,0.28092,0.705081,,,3.92202,0.144038,0.130437,999,,,
Beau Brieske,26079,DET,1.1634,0.990215,0,3.95194,33,0,0,6.4964,22.2726,93.43,20.3026,10.58,9.78,2.62313,6.71453,0.447704,1.03395,18.6377,7.53121,2.71323,2.77573,1.05997,0.199483,0.0718669,0.127616286,0.236954,1.21302,0.274438,0.704104,,,4.05536,0.143951,0.0288802,748.5300293,,,
Chayce McDermott,sa3017420,BAL,0.964944,1.03475,0.53599,4.2879,12,2,0,0,18.9953,82.09,16.698,9.7,9.05,2.42212,8.95207,0.373258,1.02888,19.994,9.4732,4.2415,2.23345,1.1476,0.243562,0.109052,0.134510413,0.231566,1.35034,0.287283,0.716564,,,4.28305,0.143607,0.0682436,999,,,
Jeff Hoffman,17432,PHI,1.35163,0.887277,0,4.0889,37,0,4.119,5.5478,22.4731,95.98,19.0354,11.03,10.21,2.92194,9.62668,0.489966,1.4076,26.5956,10.651,3.85529,2.7627,1.17018,0.277095,0.100299,0.176796384,0.22409,1.2754,0.29071,0.717587,,,3.95059,0.141397,0.0288789,437.6000061,,,
Nate Pearson,20160,TOR,1.16808,0.955346,0,3.87137,34,0,0,4.4766,22.0387,92.48,17.3807,10.15,9.48,2.82737,9.23774,0.491418,1.29202,24.2608,9.90745,3.77244,2.62627,1.15462,0.262336,0.0998891,0.162446916,0.212088,1.2078,0.265271,0.726759,,,4.05371,0.140803,0.133033,710.0800171,,,
Eduard Bazardo,20997,SEA,1.08887,0.841529,0,4.00145,32,0,0,3.9256,19.3655,80.94,17.5273,9.27,8.61,2.40635,5.67971,0.368265,0.987266,18.4646,8.58134,2.63961,3.25098,1.11834,0.228128,0.0701719,0.157955647,0.235985,1.19837,0.283153,0.702537,,,3.89545,0.140731,0.0769659,999,,,
Drew Smith,17755,NYM,1.1732,0.9045,0,4.05894,34,0,0,7.1608,21.9737,92.55,18.8809,10.67,9.91,2.88934,7.92055,0.396489,1.19761,22.7396,9.31368,3.2441,2.87096,1.18342,0.245701,0.0855813,0.160119355,0.226303,1.2197,0.276656,0.708876,,,4.03877,0.140712,0.0288798,999,,,
Reed Garrett,16866,NYM,1.23164,0.990107,0,4.13824,37,0,1.32,9.1509,24.0102,103.16,21.1278,11.89,11.04,3.09661,10.4984,0.670081,1.2105,28.822,10.8036,3.93523,2.74536,1.16073,0.279391,0.101768,0.177622601,0.231029,1.3172,0.30288,0.723178,,,3.89302,0.139631,0.0315053,999,,,
John Schreiber,20020,KCR,1.22707,0.983484,0,4.10988,35,0,0.571,7.1769,23.081,99.06,22.8118,11.36,10.54,1.88948,7.85173,0.413205,1.44183,17.6435,6.87975,3.06164,2.24708,0.736768,0.178109,0.0792623,0.09884657,0.254124,1.32852,0.297897,0.688963,,,3.89756,0.139161,0.0822072,676.3099976,,,
Robert Suarez,30115,SDP,1.42346,0.851053,0,3.82938,37,0,16.434,1.047,24.4426,101.73,20.7235,11.18,10.4,3.1466,8.17961,0.547665,1.22397,25.0064,9.2076,3.01181,3.05716,1.15861,0.245811,0.0804051,0.165406302,0.224459,1.18249,0.273896,0.723455,,,3.9358,0.139098,0.135639,191.1100006,,,
